X,GENEID,Alignment.x,Rank.x,baseMean.x,Alignment.y,Rank.y,baseMean.y,logMeanExpression,RankDiff,MeanRank,num.trans,Description,Gene_name,Somatic_recombination_before_transcription,Variant_Alleles,Dfam_conserved,Dfam_simple
213,ENSG00000229349,STAR,1624,92.86431301,HISAT2,1427,72.7116119,4.861517299,197,1525.5,NA,,,,,,
214,ENSG00000170264,STAR,3691,1182.930876,HISAT2,3494,1135.229551,7.467682819,197,3592.5,NA,,,,,,
215,ENSG00000273247,STAR,2615,493.291672,HISAT2,2419,470.0588866,6.590742043,196,2517,NA,,,,,,
216,ENSG00000227765,STAR,941,94.92931459,HISAT2,1136,85.43078383,4.924675775,-195,1038.5,NA,,,,,,
217,ENSG00000229236,STAR,1665,140.0331319,HISAT2,1860,135.7506567,5.337097888,-195,1762.5,NA,,,,,,
218,ENSG00000233967,STAR,2421,103.6254168,HISAT2,2226,101.9599638,5.040876056,195,2323.5,NA,,,,,,
219,ENSG00000137812,STAR,2862,177.8135309,HISAT2,2667,173.7662846,5.578584541,195,2764.5,NA,,,,,,
220,ENSG00000164054,STAR,2179,274.623628,HISAT2,1985,253.9020988,5.995393512,194,2082,NA,,,,,,
221,ENSG00000163536,STAR,3484,386.0733977,HISAT2,3290,374.9357066,6.351829863,194,3387,NA,,,,,,
222,ENSG00000143977,STAR,3977,4459.958385,HISAT2,3783,4072.216737,8.778952158,194,3880,NA,,,,,,
223,ENSG00000225492,STAR,1490,382.5561265,HISAT2,1683,468.7016734,6.424718224,-193,1586.5,2,,,,,,
224,ENSG00000168765,STAR,2443,457.2734305,HISAT2,2250,415.1539967,6.499562096,193,2346.5,NA,,,,,,
225,ENSG00000213757,STAR,4224,1476.903116,HISAT2,4031,1452.320421,7.697604092,193,4127.5,1,,,,,,
226,ENSG00000169862,STAR,4188,592.5303074,HISAT2,3996,563.0630739,6.773151133,192,4092,NA,,,,,,
227,ENSG00000234797,STAR,4249,24726.27763,HISAT2,4057,15924.16451,10.39477433,192,4153,1,,,,,,
228,ENSG00000138442,STAR,4103,2381.300767,HISAT2,3912,2252.077001,8.162612986,191,4007.5,NA,,,,,,
229,ENSG00000130844,STAR,3067,737.5296081,HISAT2,2877,691.7180529,6.987849033,190,2972,NA,,,,,,
230,ENSG00000144677,STAR,4151,668.6574576,HISAT2,3961,648.4917163,6.900633294,190,4056,NA,,,,,,
231,ENSG00000144040,STAR,1436,86.22823739,HISAT2,1247,82.67519474,4.848632582,189,1341.5,NA,,,,,,
232,ENSG00000151229,STAR,3768,748.3131807,HISAT2,3579,728.8201899,7.014565691,189,3673.5,NA,,,,,,
233,ENSG00000071189,STAR,3796,3516.11031,HISAT2,3607,3429.733296,8.562353338,189,3701.5,NA,,,,,,
234,ENSG00000279423,STAR,3708,463.4215876,HISAT2,3520,452.0894029,6.535917804,188,3614,NA,,,,,,
235,ENSG00000223551,STAR,3788,10375.28316,HISAT2,3600,7439.077281,9.553562761,188,3694,1,,,,,,
236,ENSG00000103657,STAR,4255,2218.698539,HISAT2,4067,2146.184883,8.099187067,188,4161,NA,,,,,,
237,ENSG00000166803,STAR,1766,114.5846988,HISAT2,1579,108.0460797,5.127574944,187,1672.5,NA,,,,,,
238,ENSG00000287811,STAR,3535,497.6578891,HISAT2,3348,485.4489536,6.607166763,187,3441.5,NA,,,,,,
239,ENSG00000176624,STAR,3677,367.2629678,HISAT2,3490,358.2548148,6.303333693,187,3583.5,NA,,,,,,
240,ENSG00000128692,STAR,3958,1323.876841,HISAT2,4145,956.8136293,7.496809837,-187,4051.5,NA,,,,,,
241,ENSG00000150593,STAR,4065,1952.035841,HISAT2,3878,1881.448857,7.969966436,187,3971.5,NA,,,,,,
242,ENSG00000286156,STAR,1848,371.280074,HISAT2,2034,237.289761,6.194252225,-186,1941,NA,,,,,,
243,ENSG00000105254,STAR,2268,99.39855741,HISAT2,2453,91.6337627,4.978218424,-185,2360.5,NA,,,,,,
244,ENSG00000109445,STAR,4117,2301.858129,HISAT2,3932,2215.712924,8.134383869,185,4024.5,NA,,,,,,
245,ENSG00000163635,STAR,4134,753.5570361,HISAT2,3949,729.2527154,7.019460678,185,4041.5,NA,,,,,,
246,ENSG00000150361,STAR,1288,47.32040257,HISAT2,1104,44.15572789,4.239861889,184,1196,NA,,,,,,
247,ENSG00000215158,STAR,2270,383.7418004,HISAT2,2086,276.7178121,6.257860494,184,2178,NA,,,,,,
248,ENSG00000286830,STAR,2461,403.4766746,HISAT2,2277,422.7100076,6.421348537,184,2369,NA,,,,,,
249,ENSG00000279392,STAR,3346,817.5433435,HISAT2,3162,642.2281612,7.037605149,184,3254,NA,,,,,,
250,ENSG00000218739,STAR,3453,1888.636324,HISAT2,3269,1766.667791,7.927313617,184,3361,NA,,,,,,
251,ENSG00000135090,STAR,3634,971.6444192,HISAT2,3450,934.2979779,7.27156013,184,3542,NA,,,,,,
252,ENSG00000241506,STAR,4286,3725.497642,HISAT2,4102,2667.567254,8.528979711,184,4194,1,,,,,,
253,ENSG00000137814,STAR,2275,325.9316196,HISAT2,2092,309.4086228,6.175110083,183,2183.5,NA,,,,,,
254,ENSG00000065457,STAR,2897,429.809084,HISAT2,2714,408.7141742,6.45231102,183,2805.5,NA,,,,,,
255,ENSG00000197265,STAR,3258,227.2094007,HISAT2,3075,217.3679383,5.816793758,183,3166.5,5,,,,,,
256,ENSG00000146085,STAR,4198,3036.345405,HISAT2,4015,2932.170332,8.412372657,183,4106.5,1,,,,,,
257,ENSG00000106066,STAR,2024,193.2682007,HISAT2,1842,185.8023294,5.656583822,182,1933,NA,,,,,,
258,ENSG00000136153,STAR,2110,245.7635942,HISAT2,1928,237.0722183,5.89797689,182,2019,NA,,,,,,
259,ENSG00000073849,STAR,2634,119.2895957,HISAT2,2452,115.7610913,5.177110521,182,2543,NA,,,,,,
260,ENSG00000103512,STAR,3379,1710.351311,HISAT2,3197,1598.169386,7.827813308,182,3288,8,,,,,,
261,ENSG00000133028,STAR,3407,237.3649208,HISAT2,3225,223.1032096,5.854832712,182,3316,NA,,,,,,
262,ENSG00000240674,STAR,4033,522.0993605,HISAT2,4215,3686.931322,7.768772182,-182,4124,1,,,,,,
263,ENSG00000287839,STAR,1423,116.4149075,HISAT2,1242,102.5528071,5.122124855,181,1332.5,NA,,,,,,
264,ENSG00000174405,STAR,3737,1567.06854,HISAT2,3556,1516.146074,7.75153621,181,3646.5,NA,,,,,,
265,ENSG00000129244,STAR,4217,3870.700892,HISAT2,4036,3657.11237,8.648091108,181,4126.5,3,,,,,,
266,ENSG00000250320,STAR,738,22.62577276,HISAT2,918,24.10090029,3.546054233,-180,828,NA,,,,,,
267,ENSG00000143493,STAR,3892,1280.893609,HISAT2,3712,1238.255029,7.549620283,180,3802,NA,,,,,,
268,ENSG00000153560,STAR,3905,1450.118245,HISAT2,3725,1415.754846,7.676935138,180,3815,NA,,,,,,
269,ENSG00000255725,STAR,1888,107.639958,HISAT2,2067,85.55072517,5.013400272,-179,1977.5,NA,,,,,,
270,ENSG00000237638,STAR,2816,165.6189051,HISAT2,2637,159.7993306,5.503372588,179,2726.5,NA,,,,,,
271,ENSG00000167380,STAR,4034,3580.986801,HISAT2,3855,3441.494483,8.575789224,179,3944.5,NA,,,,,,
272,ENSG00000136319,STAR,4068,1477.653597,HISAT2,3889,1421.729795,7.690980107,179,3978.5,NA,,,,,,
273,ENSG00000196636,STAR,4211,2933.645622,HISAT2,4032,2750.117493,8.368392527,179,4121.5,4,,,,,,
274,ENSG00000186815,STAR,1836,97.10921738,HISAT2,2014,91.62775831,4.962306699,-178,1925,NA,,,,,,
275,ENSG00000213885,STAR,3337,2807.919426,HISAT2,3159,2410.47127,8.297333009,178,3248,NA,,,,,,
276,ENSG00000157423,STAR,3481,3850.256066,HISAT2,3303,3694.776497,8.64780809,178,3392,23,,,,,,
277,ENSG00000105058,STAR,3992,1021.478632,HISAT2,3814,974.788053,7.319118067,178,3903,NA,,,,,,
278,ENSG00000100154,STAR,4081,461.7767796,HISAT2,3903,443.2467127,6.527080539,178,3992,NA,,,,,,
279,ENSG00000197181,STAR,2571,139.4113836,HISAT2,2394,133.5318474,5.328736513,177,2482.5,NA,,,,,,
280,ENSG00000220793,STAR,4270,14387.04971,HISAT2,4093,11400.85442,9.907851861,177,4181.5,1,,,,,,
281,ENSG00000150636,STAR,2276,214.4746659,HISAT2,2100,204.759122,5.758441816,176,2188,NA,,,,,,
282,ENSG00000173898,STAR,2858,142.2199187,HISAT2,2682,130.1785247,5.334211307,176,2770,NA,,,,,,
283,ENSG00000115808,STAR,3429,412.3245519,HISAT2,3253,399.6953986,6.417013699,176,3341,NA,,,,,,
284,ENSG00000157827,STAR,3663,699.9447552,HISAT2,3487,679.7095131,6.946783196,176,3575,NA,,,,,,
285,ENSG00000233045,STAR,4164,3970.369763,HISAT2,3988,3734.210049,8.672053583,176,4076,NA,,,,,,
286,ENSG00000244076,STAR,541,28.14664067,HISAT2,366,25.27989644,3.708353324,175,453.5,NA,,,,,,
287,ENSG00000258752,STAR,2040,227.758012,HISAT2,1865,216.6853881,5.817410835,175,1952.5,NA,,,,,,
288,ENSG00000176809,STAR,3291,514.3405999,HISAT2,3116,464.084537,6.615238697,175,3203.5,3,,,,,,
289,ENSG00000175197,STAR,3630,1474.999382,HISAT2,3455,1427.394543,7.69106151,175,3542.5,NA,,,,,,
290,ENSG00000146731,STAR,4080,2455.419096,HISAT2,3905,2344.268304,8.196313664,175,3992.5,NA,,,,,,
291,ENSG00000240509,STAR,4243,1345.626325,HISAT2,4068,1604.677766,7.672276258,175,4155.5,1,,,,,,
292,ENSG00000129351,STAR,4281,687.2026688,HISAT2,4106,660.8087457,6.925209112,175,4193.5,NA,,,,,,
293,ENSG00000036672,STAR,1536,111.6925422,HISAT2,1710,105.7057531,5.103186634,-174,1623,NA,,,,,,
294,ENSG00000234062,STAR,1831,62.3070303,HISAT2,2005,60.67711352,4.528781321,-174,1918,NA,,,,,,
295,ENSG00000154099,STAR,2094,148.0363208,HISAT2,1920,137.3358739,5.378533557,174,2007,NA,,,,,,
296,ENSG00000198625,STAR,3867,2352.994497,HISAT2,3693,2205.741441,8.147828129,174,3780,NA,,,,,,
297,ENSG00000185414,STAR,4175,1075.185804,HISAT2,4001,1019.241525,7.368217639,174,4088,NA,,,,,,
298,ENSG00000213626,STAR,4183,1113.249936,HISAT2,4009,1049.911413,7.401356802,174,4096,NA,,,,,,
299,ENSG00000100764,STAR,4376,2502.2672,HISAT2,4202,2313.293655,8.204921668,174,4289,NA,,,,,,
300,ENSG00000245750,STAR,1874,108.3888777,HISAT2,2047,102.4737508,5.072832033,-173,1960.5,NA,,,,,,
301,ENSG00000237863,STAR,1978,150.2890779,HISAT2,1805,144.292256,5.40463585,173,1891.5,NA,,,,,,
302,ENSG00000107864,STAR,2232,198.5618231,HISAT2,2059,191.1301487,5.684011298,173,2145.5,NA,,,,,,
303,ENSG00000167272,STAR,3343,676.7082539,HISAT2,3170,645.3592095,6.90714295,173,3256.5,NA,,,,,,
304,ENSG00000103121,STAR,4099,939.5232207,HISAT2,3926,897.0787997,7.235664256,173,4012.5,24,,,,,,
305,ENSG00000235981,STAR,364,15.77740716,HISAT2,536,14.98576756,3.14717748,-172,450,NA,,,,,,
306,ENSG00000132554,STAR,913,46.19264803,HISAT2,741,40.52645649,4.196538213,172,827,NA,,,,,,
307,ENSG00000224599,STAR,1679,297.0371225,HISAT2,1851,190.5574584,5.972067259,-172,1765,NA,,,,,,
308,ENSG00000234383,STAR,2027,121.9186147,HISAT2,1855,115.4847155,5.191071588,172,1941,NA,,,,,,
309,ENSG00000165801,STAR,2099,171.5043968,HISAT2,1927,165.6045109,5.538540831,172,2013,NA,,,,,,
310,ENSG00000132561,STAR,3016,296.3446017,HISAT2,2844,282.1831852,6.080930854,172,2930,NA,,,,,,
311,ENSG00000249264,STAR,3936,11339.79042,HISAT2,4108,8416.369304,9.651685689,-172,4022,NA,,,,,,
312,ENSG00000121210,STAR,1425,66.42186042,HISAT2,1596,63.32056208,4.585805306,-171,1510.5,NA,,,,,,
313,ENSG00000215630,STAR,2229,202.6894694,HISAT2,2400,112.1484253,5.555915221,-171,2314.5,1,,,,,,
314,ENSG00000159712,STAR,1257,85.71949366,HISAT2,1087,83.17705638,4.846609519,170,1172,NA,,,,,,
315,ENSG00000167721,STAR,3430,910.2671677,HISAT2,3260,865.6507936,7.202730118,170,3345,NA,,,,,,
316,ENSG00000144048,STAR,3654,1551.983341,HISAT2,3484,1506.504659,7.742938193,170,3569,NA,,,,,,
317,ENSG00000274680,STAR,447,11.59631459,HISAT2,278,11.79302042,2.861790785,169,362.5,NA,,,,,,
318,ENSG00000279555,STAR,718,23.33622042,HISAT2,549,22.18831307,3.538939226,169,633.5,NA,,,,,,
319,ENSG00000155530,STAR,2394,277.7464165,HISAT2,2225,267.9252125,6.020316844,169,2309.5,3,,,,,,
320,ENSG00000136731,STAR,3340,629.4333788,HISAT2,3171,599.0759128,6.834077883,169,3255.5,NA,,,,,,
321,ENSG00000141576,STAR,3446,280.5147288,HISAT2,3277,269.9730664,6.029485652,169,3361.5,NA,,,,,,
322,ENSG00000130396,STAR,3976,1078.165542,HISAT2,3807,1045.974632,7.378479185,169,3891.5,NA,,,,,,
323,ENSG00000205981,STAR,4311,2423.694338,HISAT2,4142,2295.229705,8.180687528,169,4226.5,11,,,,,,
324,ENSG00000215769,STAR,1069,110.5191203,HISAT2,901,97.01907812,5.069084434,168,985,NA,,,,,,
325,ENSG00000234996,STAR,1182,60.78577431,HISAT2,1350,55.96068622,4.486005017,-168,1266,2,,,,,,
326,ENSG00000178631,STAR,2103,134.7217016,HISAT2,1935,126.2149578,5.287403934,168,2019,NA,,,,,,
327,ENSG00000114867,STAR,2423,146.3109179,HISAT2,2255,139.7279374,5.37608774,168,2339,NA,,,,,,
328,ENSG00000285595,STAR,3171,214.7449448,HISAT2,3003,210.3487537,5.768068844,168,3087,NA,,,,,,
329,ENSG00000276334,STAR,3427,714.0457844,HISAT2,3259,702.9514788,6.971219652,168,3343,NA,,,,,,
330,ENSG00000103489,STAR,3579,713.7706796,HISAT2,3411,697.7862902,6.968534077,168,3495,2,,,,,,
331,ENSG00000143748,STAR,4223,1403.573423,HISAT2,4055,1320.217966,7.632247242,168,4139,NA,,,,,,
332,ENSG00000101040,STAR,4278,1521.865973,HISAT2,4110,1437.889634,7.714593039,168,4194,NA,,,,,,
333,ENSG00000266378,STAR,1774,89.48584495,HISAT2,1607,87.63942397,4.892643914,167,1690.5,NA,,,,,,
334,ENSG00000198931,STAR,1788,79.27960881,HISAT2,1621,72.97671635,4.751587903,167,1704.5,NA,,,,,,
335,ENSG00000170271,STAR,1899,210.010365,HISAT2,2066,199.5044502,5.735806166,-167,1982.5,NA,,,,,,
336,ENSG00000257350,STAR,1989,119.092476,HISAT2,2156,100.95771,5.13327367,-167,2072.5,NA,,,,,,
337,ENSG00000150540,STAR,2831,373.0633203,HISAT2,2664,359.3694592,6.314902292,167,2747.5,NA,,,,,,
338,ENSG00000215386,STAR,3178,2402.825615,HISAT2,3011,2306.993941,8.176482308,167,3094.5,NA,,,,,,
339,ENSG00000171421,STAR,4040,1081.83396,HISAT2,3873,1001.475658,7.366806517,167,3956.5,NA,,,,,,
340,ENSG00000125827,STAR,4105,1558.307138,HISAT2,3938,1513.509465,7.747191692,167,4021.5,4,,,,,,
341,ENSG00000144320,STAR,4169,2928.578711,HISAT2,4002,2843.996459,8.378063745,167,4085.5,NA,,,,,,
342,ENSG00000025293,STAR,4187,1753.638319,HISAT2,4020,1679.141733,7.860651455,167,4103.5,NA,,,,,,
343,ENSG00000279955,STAR,558,57.92658177,HISAT2,392,43.99379706,4.381069681,166,475,NA,,,,,,
344,ENSG00000196923,STAR,1651,101.5066308,HISAT2,1485,94.7568145,5.003174451,166,1568,NA,,,,,,
345,ENSG00000154175,STAR,1855,125.3601631,HISAT2,1689,121.2795569,5.22574636,166,1772,NA,,,,,,
346,ENSG00000154274,STAR,1883,251.2401007,HISAT2,2049,242.1024363,5.919676663,-166,1966,NA,,,,,,
347,ENSG00000148843,STAR,2767,223.3225528,HISAT2,2933,211.9812786,5.797009249,-166,2850,NA,,,,,,
348,ENSG00000188559,STAR,3720,793.9937186,HISAT2,3554,765.8349256,7.070648643,166,3637,NA,,,,,,
349,ENSG00000227408,STAR,1200,97.50644509,HISAT2,1035,68.79449731,4.882072063,165,1117.5,1,,,,,,
350,ENSG00000130818,STAR,3296,1181.966704,HISAT2,3131,1138.88948,7.468177281,165,3213.5,NA,,,,,,
351,ENSG00000119969,STAR,3447,1491.495805,HISAT2,3282,1443.655588,7.702250556,165,3364.5,NA,,,,,,
352,ENSG00000110013,STAR,3622,1395.080435,HISAT2,3457,1350.298391,7.635414813,165,3539.5,NA,,,,,,
353,ENSG00000249855,STAR,3785,24240.29605,HISAT2,3950,20740.23192,10.45190984,-165,3867.5,1,,,,,,
354,ENSG00000255823,STAR,4018,10473.93041,HISAT2,3853,8023.032165,9.580899734,165,3935.5,1,,,,,,
355,ENSG00000112992,STAR,4214,4217.410504,HISAT2,4049,4076.962889,8.74127901,165,4131.5,NA,,,,,,
356,ENSG00000119686,STAR,2306,111.5386142,HISAT2,2142,107.6682141,5.108201843,164,2224,NA,,,,,,
357,ENSG00000010404,STAR,2740,146.5092688,HISAT2,2576,136.8447053,5.370319938,164,2658,NA,,,,,,
358,ENSG00000067177,STAR,2779,402.3060977,HISAT2,2615,383.8230019,6.38724558,164,2697,NA,,,,,,
359,ENSG00000011376,STAR,3303,227.4289585,HISAT2,3139,218.2711134,5.818789855,164,3221,NA,,,,,,
360,ENSG00000224914,STAR,3595,371.6716719,HISAT2,3431,350.7315729,6.30451728,164,3513,NA,,,,,,
361,ENSG00000279688,STAR,148,32.59711808,HISAT2,311,22.44984139,3.780136859,-163,229.5,1,,,,,,
362,ENSG00000106789,STAR,1468,49.44943631,HISAT2,1305,47.14490444,4.290759239,163,1386.5,NA,,,,,,
363,ENSG00000285850,STAR,2499,221.5083701,HISAT2,2336,216.6616988,5.798605322,163,2417.5,NA,,,,,,
364,ENSG00000175595,STAR,2994,560.3411702,HISAT2,2831,539.1817591,6.72134383,163,2912.5,NA,,,,,,
365,ENSG00000116106,STAR,3023,2003.438058,HISAT2,2860,1934.242395,7.996505516,163,2941.5,NA,,,,,,
366,ENSG00000164346,STAR,3675,1244.829951,HISAT2,3512,1127.460095,7.500286227,163,3593.5,NA,,,,,,
367,ENSG00000185164,STAR,3786,2739.5304,HISAT2,3623,2539.290977,8.296340985,163,3704.5,NA,,,,,,
368,ENSG00000235583,STAR,375,15.58919115,HISAT2,537,14.69915777,3.132828493,-162,456,NA,,,,,,
369,ENSG00000127324,STAR,1971,82.20717207,HISAT2,1809,80.0824081,4.806054845,162,1890,7,,,,,,
370,ENSG00000143995,STAR,2384,281.0550637,HISAT2,2222,267.0736043,6.027294581,162,2303,NA,,,,,,
371,ENSG00000146963,STAR,2928,647.7758817,HISAT2,2766,627.8071369,6.868681183,162,2847,NA,,,,,,
372,ENSG00000112320,STAR,2945,233.9966544,HISAT2,2783,223.5280225,5.845746818,162,2864,NA,,,,,,
373,ENSG00000139370,STAR,3304,1646.872411,HISAT2,3142,1566.173772,7.795629786,162,3223,NA,,,,,,
374,ENSG00000080298,STAR,3726,5251.555761,HISAT2,3564,5123.2083,8.963564759,162,3645,NA,,,,,,
375,ENSG00000182359,STAR,4114,1078.739006,HISAT2,3952,1044.280989,7.378308445,162,4033,NA,,,,,,
376,ENSG00000100744,STAR,4176,3355.357258,HISAT2,4014,3272.208922,8.515484075,162,4095,NA,,,,,,
377,ENSG00000107372,STAR,4295,1896.485761,HISAT2,4133,1839.245963,7.943111333,162,4214,NA,,,,,,
378,ENSG00000163331,STAR,1291,48.65830455,HISAT2,1452,44.19827717,4.259257734,-161,1371.5,NA,,,,,,
379,ENSG00000152578,STAR,1881,71.66712978,HISAT2,2042,67.79442582,4.65932065,-161,1961.5,NA,,,,,,
380,ENSG00000144659,STAR,2668,356.5831433,HISAT2,2507,340.0704765,6.266476153,161,2587.5,NA,,,,,,
381,ENSG00000286050,STAR,2683,144.105811,HISAT2,2522,111.3826794,5.297302605,161,2602.5,NA,,,,,,
382,ENSG00000103319,STAR,2883,210.239617,HISAT2,2722,199.4242365,5.736416593,161,2802.5,2,,,,,,
383,ENSG00000089050,STAR,3689,1194.764939,HISAT2,3528,1152.797741,7.479392129,161,3608.5,NA,,,,,,
384,ENSG00000118495,STAR,3916,522.4108307,HISAT2,3755,504.0496906,6.652134604,161,3835.5,NA,,,,,,
385,ENSG00000121989,STAR,4291,1579.269332,HISAT2,4130,1539.103117,7.761668732,161,4210.5,NA,,,,,,
386,ENSG00000259366,STAR,2029,71.93456578,HISAT2,1869,69.37101992,4.669271822,160,1949,NA,,,,,,
387,ENSG00000168843,STAR,2056,357.1646447,HISAT2,1896,343.4796129,6.270807794,160,1976,NA,,,,,,
388,ENSG00000198298,STAR,2251,108.9266163,HISAT2,2091,105.2459606,5.084812195,160,2171,NA,,,,,,
389,ENSG00000155008,STAR,3198,1583.305592,HISAT2,3038,1502.925225,7.755667895,160,3118,NA,,,,,,
390,ENSG00000250903,STAR,3410,527.9709413,HISAT2,3250,512.6721261,6.664800531,160,3330,NA,,,,,,
391,ENSG00000198301,STAR,3460,2270.415976,HISAT2,3300,2125.222266,8.111636212,160,3380,NA,,,,,,
392,ENSG00000143797,STAR,4163,6748.700921,HISAT2,4003,6597.345642,9.21506656,160,4083,NA,,,,,,
393,ENSG00000147536,STAR,713,31.91810634,HISAT2,554,28.18994129,3.828925638,159,633.5,NA,,,,,,
394,ENSG00000227906,STAR,1510,41.93351516,HISAT2,1351,38.54740771,4.11426514,159,1430.5,NA,,,,,,
395,ENSG00000128487,STAR,2895,198.7794554,HISAT2,2736,188.6135222,5.68046682,159,2815.5,NA,,,,,,
396,ENSG00000152556,STAR,3508,2155.158416,HISAT2,3349,2067.97373,8.067508223,159,3428.5,NA,,,,,,
397,ENSG00000169180,STAR,3849,348.6739802,HISAT2,3690,329.7093423,6.241305824,159,3769.5,NA,,,,,,
398,ENSG00000162543,STAR,4115,1504.49524,HISAT2,3956,1473.188692,7.714717449,159,4035.5,1,,,,,,
399,ENSG00000083937,STAR,4212,1176.490044,HISAT2,4053,1139.590428,7.465246101,159,4132.5,5,,,,,,
400,ENSG00000154479,STAR,3078,1265.045022,HISAT2,2920,1184.265598,7.526813314,158,2999,NA,,,,,,
401,ENSG00000186104,STAR,3607,458.6376756,HISAT2,3449,444.3933542,6.523319035,158,3528,NA,,,,,,
402,ENSG00000165733,STAR,3620,3242.518298,HISAT2,3462,3040.166951,8.468549389,158,3541,1,,,,,,
403,ENSG00000084676,STAR,4340,3029.668696,HISAT2,4182,2921.212429,8.409669206,158,4261,NA,,,,,,
404,ENSG00000124588,STAR,2995,224.069424,HISAT2,2838,211.1898764,5.798075053,157,2916.5,NA,,,,,,
405,ENSG00000100216,STAR,3571,447.5628597,HISAT2,3414,421.7050737,6.489836034,157,3492.5,2,,,,,,
406,ENSG00000087502,STAR,4251,3895.580514,HISAT2,4094,3762.982651,8.661652231,157,4172.5,NA,,,,,,
407,ENSG00000145425,STAR,4283,28641.53168,HISAT2,4126,24665.4656,10.62069945,157,4204.5,NA,,,,,,
408,ENSG00000287312,STAR,465,45.71341671,HISAT2,621,36.01255527,4.154493688,-156,543,NA,,,,,,
409,ENSG00000188001,STAR,493,11.89067789,HISAT2,337,11.27491093,2.86380721,156,415,NA,,,,,,
410,ENSG00000040731,STAR,2792,343.0249885,HISAT2,2636,332.3528744,6.232843666,156,2714,NA,,,,,,
411,ENSG00000164010,STAR,3143,148.1573938,HISAT2,2987,143.0942685,5.392283589,156,3065,NA,,,,,,
412,ENSG00000119640,STAR,3522,825.5496953,HISAT2,3366,792.9269931,7.108254935,156,3444,6,,,,,,
413,ENSG00000102390,STAR,4327,1283.651573,HISAT2,4171,1243.451999,7.552435469,156,4249,NA,,,,,,
414,ENSG00000078304,STAR,4366,2865.182781,HISAT2,4210,2661.328992,8.341850572,156,4288,NA,,,,,,
415,ENSG00000181631,STAR,1829,78.97312524,HISAT2,1674,76.77669692,4.765258691,155,1751.5,1,,,,,,
416,ENSG00000005108,STAR,2301,314.8268328,HISAT2,2456,303.7043109,6.14564163,-155,2378.5,NA,,,,,,
417,ENSG00000122545,STAR,4027,18109.67914,HISAT2,3872,16531.72323,10.18019237,155,3949.5,NA,,,,,,
418,ENSG00000118733,STAR,4242,1713.580728,HISAT2,4087,1658.797542,7.841091704,155,4164.5,NA,,,,,,
419,ENSG00000163666,STAR,1738,110.6939554,HISAT2,1584,106.1350753,5.098411059,154,1661,NA,,,,,,
420,ENSG00000173890,STAR,2286,168.2680306,HISAT2,2132,164.9437194,5.524416108,154,2209,NA,,,,,,
421,ENSG00000165948,STAR,3069,457.6241903,HISAT2,3223,428.6357945,6.510172158,-154,3146,13,,,,,,
422,ENSG00000229240,STAR,3335,276.7017151,HISAT2,3181,270.157952,6.020490905,154,3258,NA,,,,,,
423,ENSG00000127526,STAR,3395,1319.071843,HISAT2,3241,1268.365131,7.577252188,154,3318,NA,,,,,,
424,ENSG00000111229,STAR,3529,5476.989683,HISAT2,3375,4956.223583,8.981568697,154,3452,NA,,,,,,
425,ENSG00000145794,STAR,3653,662.6031335,HISAT2,3499,646.0632498,6.893285858,154,3576,NA,,,,,,
426,ENSG00000100316,STAR,3848,36209.64894,HISAT2,3694,32083.03777,10.86381752,154,3771,NA,,,,,,
427,ENSG00000214293,STAR,3878,449.360817,HISAT2,3724,433.5693303,6.501508088,154,3801,NA,,,,,,
428,ENSG00000213923,STAR,3912,462.2103794,HISAT2,3758,419.3391437,6.510079681,154,3835,NA,,,,,,
429,ENSG00000164659,STAR,3953,441.0623207,HISAT2,3799,426.8645811,6.483863352,154,3876,NA,,,,,,
430,ENSG00000211866,STAR,330,12.95369546,HISAT2,177,8.652084731,2.849534591,153,253.5,1,,,,,,
431,ENSG00000257815,STAR,2743,275.0461457,HISAT2,2590,264.4891948,6.009527287,153,2666.5,NA,,,,,,
432,ENSG00000185513,STAR,2931,288.602318,HISAT2,2778,272.9145359,6.052229361,153,2854.5,1,,,,,,
433,ENSG00000108828,STAR,3190,270.045099,HISAT2,3037,257.685409,5.988680183,153,3113.5,NA,,,,,,
434,ENSG00000089335,STAR,3255,2097.394617,HISAT2,3102,1993.49085,8.037265292,153,3178.5,NA,,,,,,
435,ENSG00000079459,STAR,4077,2532.528894,HISAT2,3924,2398.627931,8.224657455,153,4000.5,2,,,,,,
436,ENSG00000166949,STAR,4133,1551.807066,HISAT2,3980,1498.733111,7.741174542,153,4056.5,NA,,,,,,
437,ENSG00000088386,STAR,599,37.84196017,HISAT2,447,33.05071563,3.995763201,152,523,NA,,,,,,
438,ENSG00000070371,STAR,1970,105.3369027,HISAT2,1818,98.97481597,5.042290994,152,1894,NA,,,,,,
439,ENSG00000148834,STAR,2487,123.5814345,HISAT2,2639,114.8751281,5.19860199,-152,2563,NA,,,,,,
440,ENSG00000172493,STAR,3238,5112.215582,HISAT2,3086,4924.464621,8.932535742,152,3162,NA,,,,,,
